"id","review","rating"
4430,"I've used this to change my tropical fish water several times, aging it for 24 hours with this mixed into the water.  I haven't noticed any of the fish having any trouble after changing or adding water to the aquarium.",5
4435,"A must have for when you do water changes even if your tank is/seems stable. Also use for introducing new fish...",5
4440,"I am a regular use of Tetra products.  I've used the water conditional on a 10 gal tank for 6 months now with no problems.  I'd squirt about 2 tablespoon after a half water change.  The two gold fish seemed fine; eating regularly, some brown algae as expected on the tanks.  I usually change the water every two weeks.",4
4446,"great conditioner for my 75 gallon tank, works quickly and seems to make the water perfect for my fish, good price too",5
4449,"We have a tiger salamander and he is very sensitive to additives in the tap water.  This takes out the chlorine.",5
4456,"I have had several aquariums over the last twenty years and I believe the Tetra products are the best products out there.  Reasonable prices and good results.  I use the AquaSafe along with the Tetra Easy Balance and just a small amount of aquarium salt and have had very good results.",5
4460,"I like it, it works perfect, i wish i didnt have to buy it. Things like this should be free. Aquaclear needs to be less capitalist centered and more dedicated to their customers.",5
4472,"its gettin 2 stars because it doesnt fit very well. granted i lost the black pc. that came with the powerhead. but some teflon tape wrapped around the end works.",2
4473,"Like all of Aquaclear replacement parts they are NOT the same quality as on the original filters. The plastic is much thinner and brittle. As long as you are very careful when you replace the old one, you are fine. It is much better than cleaning the buildup and is much better than replacing an entire filter. I consider these must have maintenance for the filters.",3
4481,"Bought this to go with a new motor unit on a filter build.  Not much to say about it other than it works.  I couldn't find at my LFS so I had to order it.",5
4483,"Nice little  impeller works good on my filter I really recommend I replace after 8 year's to used good on the price",5
4485,"I don't know what you could really say bad about it, My AquaClear 50 came with a broken impeller so I bought this to replace it. A cool thing I learned was that you can interchange these impellers so you could put an AquaClear 20 impeller inside a AquaClear 70 filter so you have a flower flow. Why would you do this? More Bio Media, More Filter Media and so on!If you are new to tanks you will soon realize you can never have too much filter, if you buy say a AquaClear 20 you will soon find yourself buying a second one so save yourself some time and money and buy the biggest filter you can fit then change the impeller to suit your needs.",5
4489,"This was purchased to replace the one that was missing on a filter. It allows proper angle adjustment on the aquaclear filter and works as intended.",4
4490,"Broke the old one on my AquaClear 110.  This claimed to be universal so I gave it a try.  Fit perfectly",5
4492,"The Hagen outside boxes sometimes need a leveller.  Unfortunately designed so it falls out of the socket easily, needs replacing once in awhile when it's fallen where I can't get to it.",4
4496,"Great quality product. I use it only as a treat in addition with their normal feeding. Only a few times a week as the is no nutritional value. It is great to watch the fish feeding on the worms.",5
4498,"My aquarium fish love these blood worms. I alternate the kinds of food I give them but they can't get to the top fast enough on bloodworm days.",5
4499,"I think this product, made by the worlds leader in fish food, should be given as a snack to all pet tropical fish in people's homes...I use the terrain flake food everyday for over forty years..and this product the shrimp I give to my fish as a snack..like every other day ..the love it",5
